  8.1201502e+003  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
  0.0000000e+000  1.5988869e-001
