35801	50782								
36101	51217								
49185	47202								
102047	39064								
102047	0								
102047	0								
102047	0								
53008	75200								
53391	75742								
54310	76720								
101357	66085								
164999	55998								
164999	0								
164999	0								
70299	99725								
70599	100156								
71218	101027								
101427	92889								
164310	83338								
240347	70531								
240347	0								
87590	124250								
87666	124357								
88426	125445								
104108	120888								
163550	110142								
239504	98206								
330152	81925								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
11623	16493								
11706	16605								
32743	11936								
32743	0								
32743	0								
32743	0								
32743	0								
28914	41023								
29143	41348								
33662	39494								
84832	30926								
84832	0								
84832	0								
84832	0								
46121	65432								
46434	65867								
46887	66521								
84220	57841								
147096	48073								
147096	0								
147096	0								
63412	89962								
63642	90286								
64261	91152								
85069	85075								
146330	75312								
221378	62829								
221378	0								
80779	114588								
80779	114588								
81545	115677								
89192	113722								
145564	102110								
220458	90504								
309727	74552								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
4666	6619								
4666	6619								
15306	3687								
15306	0								
15306	0								
15306	0								
15306	0								
21956	31144								
22180	31468								
22339	31685								
66859	2279								
66859	0								
66859	0								
66859	0								
39247	55663								
39471	55998								
39854	56540								
66246	49810								
128286	40152								
128286	0								
128286	0								
56525	80194								
56761	80518								
57291	81277								
68461	77697								
127520	67493								
201489	55122								
201489	0								
73899	104830								
73899	104830								
74582	105802								
75418	106997								
127054	94408								
200647	266189								
288460	67275								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
15070	21375								
15146	21481								
15306	21699								
47966	14868								
47966	0								
47966	0								
47966	0								
32360	45900								
32584	46229								
32813	46553								
47806	42214								
108627	32445								
108627	0								
108627	0								
49645	70425								
49804	70638								
50257	71291								
52855	71185								
107861	59791								
180758	47637								
180758	0								
67012	95056								
67012	95056								
67625	95927								
68384	97011								
107778	86807								
179916	75312								
266280	60008								
7276	3494								
7276	0								
7276	0								
7276	0								
7276	0								
7276	0								
7276	0								
8815	10771								
19020	9039								
19020	0								
19020	0								
19020	0								
19020	0								
19020	0								
14048	17167								
18906	15972								
32928	14240								
32928	0								
32928	0								
32928	0								
32928	0								
19257	23532								
19857	23477								
32762	21228								
49600	19041								
49600	0								
49600	0								
49600	0								
24465	29898								
24624	30095								
32743	28166								
49389	26090								
69597	23279								
69597	0								
69597	0								
29699	36294								
29814	36435								
33420	35438								
49185	33022								
69348	30379								
93692	26829								
93692	0								
34952	42715								
34977	42745								
35277	43115								
49185	39990								
69112	37428								
93411	34045								
122618	29442								
3300	1165								
3300	0								
3300	0								
3300	0								
3300	0								
3300	0								
3300	0								
6695	8183								
14955	6735								
14955	0								
14955	0								
14955	0								
14955	0								
14955	0								
11955	14610								
14955	13754								
28767	11992								
28767	0								
28767	0								
28767	0								
28767	0								
17163	20975								
17303	21142								
28601	18960								
45272	16823								
45272	0								
45272	0								
45272	0								
22371	27341								
22537	27538								
28722	25978								
45068	23846								
65091	21086								
65091	0								
65091	0								
27624	33762								
27720	33878								
29699	33422								
44883	30809								
64835	28222								
88905	24697								
88905	0								
32884	40188								
32903	40213								
33184	40558								
45024	37828								
64625	35296								
88624	31918								
117435	27427								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
4602	5626								
10723	4461								
10723	0								
10723	0								
10723	0								
10723	0								
10723	0								
9861	12052								
10953	11652								
24414	9718								
24414	0								
24414	0								
24414	0								
24414	0								
15089	18443								
15184	18560								
24254	16711								
40766	14610								
40766	0								
40766	0								
40766	0								
20303	24814								
20444	24981								
24561	23846								
40556	21628								
60342	18929								
60342	0								
60342	0								
25556	31235								
25652	31346								
26182	31604								
40345	28591								
60138	26090								
83881	22621								
83881	0								
30790	37631								
30816	37656								
31090	38000								
40696	35696								
59876	33139								
83601	29842								
111991	25406								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
2489	3043								
6255	2188								
6255	0								
6255	0								
6255	0								
6255	0								
6255	0								
7742	9465								
7812	9551								
19812	7505								
19812	0								
19812	0								
19812	0								
19812	0								
12976	15860								
13091	16002								
19671	14493								
35998	12422								
35998	0								
35998	0								
35998	0								
18210	22251								
18325	22393								
20374	21826								
35813	19471								
55370	16797								
55370	0								
55370	0								
23463	28677								
23559	28789								
23769	29047								
35692	26429								
55159	23932								
78603	20519								
78603	0								
28722	35099								
28741	35129								
28997	35438								
36209	33792								
54923	30976								
78322	27766								
106317	23421								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
370	456								
1557	0								
1557	0								
1557	0								
1557	0								
1557	0								
1557	0								
5649	6907								
5674	6938								
14999	5287								
14999	0								
14999	0								
14999	0								
14999	0								
10883	13298								
10978	13415								
14955	12361								
31020	10229								
31020	0								
31020	0								
31020	0								
16116	19694								
16231	19836								
16512	20094								
30816	17309								
50162	14665								
50162	0								
50162	0								
21369	26120								
21465	26232								
21650	26459								
30835	24327								
49951	21826								
73069	18473								
73069	0								
26629	32541								
26648	32572								
26884	32855								
31652	31660								
49721	28845								
72807	25720								
100368	21456								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
3536	4320								
3555	4350								
9957	3124								
9957	0								
9957	0								
9957	0								
9957	0								
8789	10746								
8859	10827								
10231	10346								
25792	8102								
25792	0								
25792	0								
25792	0								
14023	17137								
14119	17253								
14253	17420								
25601	15146								
44717	12589								
44717	0								
44717	0								
19276	23563								
19346	23649								
19537	23872								
25863	22282								
44487	19724								
67299	16458								
67299	0								
24561	30009								
24561	30009								
24790	30298								
27114	29786								
44251	26743								
67018	23705								
94158	19527								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
1417	1732								
1417	1732								
4653	967								
4653	0								
4653	0								
4653	0								
4653	0								
6676	8158								
6740	8244								
6791	8300								
20323	598								
20323	0								
20323	0								
20323	0								
11929	14579								
11999	14665								
12114	14807								
20137	13045								
38998	10518								
38998	0								
38998	0								
17182	21000								
17252	21086								
17418	21289								
20814	20347								
38769	17678								
61255	14437								
61255	0								
22467	27457								
22467	27457								
22671	27710								
22927	28024								
38628	24728								
60999	69716								
87692	17623								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
4583	5601								
4602	5626								
4653	5682								
14584	3894								
14584	0								
14584	0								
14584	0								
9836	12022								
9906	12108								
9976	12194								
14533	11055								
33024	8497								
33024	0								
33024	0								
15089	18443								
15140	18499								
15280	18671								
16072	18641								
32788	15658								
54949	12478								
54949	0								
20374	24895								
20374	24895								
20559	25123								
20788	25406								
32762	22737								
54693	19724								
80952	15719								
11878	6036								
11878	0								
11878	0								
11878	0								
11878	0								
11878	0								
11878	0								
14380	18605								
31039	15612								
31039	0								
31039	0								
31039	0								
31039	0								
31039	0								
22914	29650								
30848	27589								
53723	24591								
53723	0								
53723	0								
53723	0								
53723	0								
31416	40649								
32405	40547								
53461	36668								
80933	32891								
80933	0								
80933	0								
80933	0								
39911	51643								
40179	51987								
53423	48650								
80588	45065								
113561	40208								
113561	0								
113561	0								
48451	62687								
48636	62935								
54521	61214								
80243	57041								
113140	52478								
152866	46341								
152866	0								
57023	73782								
57061	73828								
57559	74466								
80243	69073								
112763	64652								
152412	58808								
200066	50858								
5387	2010								
5387	0								
5387	0								
5387	0								
5387	0								
5387	0								
5387	0								
10927	14139								
24395	11637								
24395	0								
24395	0								
24395	0								
24395	0								
24395	0								
19499	25229								
24395	23760								
46932	20717								
46932	0								
46932	0								
46932	0								
46932	0								
28001	36228								
28224	36522								
46670	32744								
73873	29062								
73873	0								
73873	0								
73873	0								
36496	47227								
36764	47571								
46855	44867								
73529	41186								
106195	36425								
106195	0								
106195	0								
45075	58317								
45228	58515								
48451	57730								
73222	53213								
105780	48746								
145047	42659								
145047	0								
53647	69412								
53691	69463								
54144	70050								
73452	65341								
105436	60971								
144594	55127								
191602	47374								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
7512	9718								
17489	7707								
17489	0								
17489	0								
17489	0								
17489	0								
17489	0								
16084	20813								
17872	20129								
39841	16787								
39841	0								
39841	0								
39841	0								
39841	0								
24624	31858								
24778	32055								
39573	28865								
66508	25229								
66508	0								
66508	0								
66508	0								
33120	42857								
33350	43150								
40071	41186								
66169	37357								
98460	32693								
98460	0								
98460	0								
41698	53947								
41851	54149								
42726	54590								
65831	49384								
98115	45065								
136851	39074								
136851	0								
50232	64996								
50270	65042								
50730	65635								
66399	61659								
97700	57238								
136398	51541								
182724	43885								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
4059	5251								
10206	3783								
10206	0								
10206	0								
10206	0								
10206	0								
10206	0								
12638	16347								
12746	16493								
32328	12959								
32328	0								
32328	0								
32328	0								
32328	0								
21171	27391								
21363	27639								
32099	25036								
58734	21451								
58734	0								
58734	0								
58734	0								
29705	38436								
29897	38684								
33235	37701								
58427	33630								
90334	29012								
90334	0								
90334	0								
38283	49531								
38430	49728								
38775	50169								
58242	45652								
89996	41332								
128241	35443								
128241	0								
46855	60626								
46894	60672								
47315	61214								
59072	58368								
89619	53506								
127782	47961								
173469	40451								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
606	785								
2540	0								
2540	0								
2540	0								
2540	0								
2540	0								
2540	0								
9223	11931								
9255	11981								
24471	9130								
24471	0								
24471	0								
24471	0								
24471	0								
17757	22975								
17910	23168								
24395	21355								
50615	17673								
50615	0								
50615	0								
50615	0								
26290	34020								
26482	34263								
26935	34709								
50270	29893								
81839	25330								
81839	0								
81839	0								
34869	45115								
35015	45308								
35322	45703								
50308	42021								
81494	37701								
119216	31908								
119216	0								
43441	56210								
43485	56256								
43856	56747								
51636	54686								
81118	49825								
118795	44426								
163755	37063								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
5764	7459								
5808	7510								
16238	5398								
16238	0								
16238	0								
16238	0								
16238	0								
14342	18560								
14457	18706								
16697	17866								
42075	13992								
42075	0								
42075	0								
42075	0								
22876	29599								
23029	29797								
23259	30090								
41775	26166								
72961	21745								
72961	0								
72961	0								
31454	40694								
31569	40846								
31869	41236								
42190	38486								
72578	34071								
109802	28424								
109802	0								
40071	51840								
40071	51840								
40447	52331								
44238	51445								
72201	46194								
109348	40942								
153625	33726								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
2317	2993								
2317	2993								
7589	1666								
7589	0								
7589	0								
7589	0								
7589	0								
10889	14088								
11004	14235								
11080	14336								
33165	1028								
33165	0								
33165	0								
33165	0								
19467	25183								
19576	25330								
19767	25578								
32858	22530								
63629	18165								
63629	0								
63629	0								
28039	36278								
28154	36425								
28416	36770								
33956	35149								
63246	30531								
99934	24935								
99934	0								
36649	47424								
36649	47424								
36994	47865								
37409	48402								
63023	42710								
99519	120417								
143075	30435								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
7474	9672								
7512	9718								
7589	9819								
23788	6725								
23788	0								
23788	0								
23788	0								
16052	20767								
16161	20914								
16276	21061								
23712	19096								
53876	14675								
53876	0								
53876	0								
24624	31858								
24701	31954								
24924	32253								
26220	32202								
53500	27047								
89658	21552								
89658	0								
33235	43003								
33235	43003								
33541	43393								
33918	43885								
53461	39271								
89237	34071								
132077	27148								
15708	8583								
15708	0								
15708	0								
15708	0								
15708	0								
15708	0								
15708	0								
19020	26439								
41047	22180								
41047	0								
41047	0								
41047	0								
41047	0								
41047	0								
30311	42132								
40798	39205								
71052	34947								
71052	0								
71052	0								
71052	0								
71052	0								
41551	57760								
42853	57623								
70701	52109								
107038	46741								
107038	0								
107038	0								
107038	0								
52791	73387								
53136	73874								
70656	69134								
106578	64039								
150191	57132								
150191	0								
150191	0								
64082	89086								
64331	89430								
72112	86989								
106132	81059								
149642	74572								
202178	65852								
202178	0								
75418	104845								
75469	104916								
76126	105822								
106132	98150								
149138	91871								
201572	83571								
264601	72268								
7123	2861								
7123	0								
7123	0								
7123	0								
7123	0								
7123	0								
7123	0								
14450	20089								
32265	16534								
32265	0								
32265	0								
32265	0								
32265	0								
32265	0								
25792	35853								
32265	33762								
62072	29437								
62072	0								
62072	0								
62072	0								
62072	0								
37032	51481								
37332	51901								
61721	46533								
97700	41297								
97700	0								
97700	0								
97700	0								
48272	67108								
48630	67599								
61976	63761								
97247	58530								
140458	51759								
140458	0								
140458	0								
59614	82872								
59819	83151								
64082	82037								
96845	75616								
139902	69270								
191838	60621								
191838	0								
70956	98642								
71008	98713								
71608	99548								
97151	92848								
139449	86640								
191238	78340								
253412	67321								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
9931	13810								
23131	10953								
23131	0								
23131	0								
23131	0								
23131	0								
23131	0								
21274	29579								
23635	28601								
52689	23857								
52689	0								
52689	0								
52689	0								
52689	0								
32565	45272								
32769	45551								
52338	41018								
87966	35853								
87966	0								
87966	0								
87966	0								
43804	60900								
44111	61320								
52996	58530								
87513	53086								
130220	46462								
130220	0								
130220	0								
55147	76664								
55351	76947								
56506	77575								
87066	70177								
129767	64039								
181001	55527								
181001	0								
66438	92362								
66489	92433								
67095	93269								
87820	87617								
129211	81338								
180401	73246								
241668	62363								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
5368	7464								
13499	5373								
13499	0								
13499	0								
13499	0								
13499	0								
13499	0								
16710	23229								
16857	23436								
42758	18418								
42758	0								
42758	0								
42758	0								
42758	0								
28001	38927								
28250	39276								
42451	35575								
77677	30485								
77677	0								
77677	0								
77677	0								
39292	54620								
39541	54970								
43958	53572								
77275	47789								
119478	41226								
119478	0								
119478	0								
50634	70390								
50832	70668								
51285	71296								
77026	64875								
119025	58737								
169614	50367								
169614	0								
61976	86149								
62021	86220								
62576	86989								
78131	82943								
118527	76036								
169008	68156								
229426	57481								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
798	1114								
3357	0								
3357	0								
3357	0								
3357	0								
3357	0								
3357	0								
12197	16954								
12242	17025								
32367	12974								
32367	0								
32367	0								
32367	0								
32367	0								
23482	32648								
23686	32926								
32265	30343								
66942	25112								
66942	0								
66942	0								
66942	0								
34773	48346								
35022	48695								
35628	49318								
66489	42482								
108238	36000								
108238	0								
108238	0								
46115	64105								
46313	64389								
46715	64946								
66540	59715								
107785	53572								
157672	45343								
157672	0								
57457	79874								
57508	79945								
58006	80644								
68295	77712								
107287	70805								
157117	63133								
216578	52666								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
7627	10604								
7678	10675								
21478	7677								
21478	0								
21478	0								
21478	0								
21478	0								
18969	26368								
19116	26581								
22084	25391								
55651	19881								
55651	0								
55651	0								
55651	0								
30254	42067								
30458	42345								
30758	42760								
55249	37185								
96494	30906								
96494	0								
96494	0								
41596	57831								
41749	58044								
42151	58601								
55804	54691								
95996	48412								
145226	40390								
145226	0								
52996	73666								
52996	73666								
53493	74360								
58510	73109								
95492	65640								
144619	58180								
203180	47926								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
3064	4254								
3064	4254								
10040	2370								
10040	0								
10040	0								
10040	0								
10040	0								
14406	20023								
14553	20231								
14655	20367								
43862	1463								
43862	0								
43862	0								
43862	0								
25748	35782								
25895	36000								
26144	36344								
43453	32020								
84156	25811								
84156	0								
84156	0								
37083	51552								
37230	51759								
37581	52250								
44909	49946								
83652	43388								
132173	35438								
132173	0								
48477	67387								
48477	67387								
48923	68015								
49472	68784								
83352	60692								
131624	171123								
189228	43252								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
9887	13744								
9931	13810								
10040	13951								
31467	9556								
31467	0								
31467	0								
31467	0								
21229	29508								
21376	29716								
21529	29928								
31358	27138								
71256	20859								
71256	0								
71256	0								
32565	45272								
32667	45414								
32967	45829								
34677	45758								
70759	38441								
118578	30622								
118578	0								
43958	61107								
43958	61107								
44360	61669								
44858	62363								
70701	55805								
118023	48412								
174682	38578								
19154	10594								
19154	0								
19154	0								
19154	0								
19154	0								
19154	0								
19154	0								
23195	32643								
50060	27386								
50060	0								
50060	0								
50060	0								
50060	0								
50060	0								
36962	52017								
49753	48402								
86652	43145								
86652	0								
86652	0								
86652	0								
86652	0								
50672	71311								
52262	71139								
86224	64333								
130533	57704								
130533	0								
130533	0								
130533	0								
64376	90600								
64804	91203								
86166	85349								
129977	79059								
183158	70536								
183158	0								
183158	0								
78150	109980								
78450	110410								
87941	107392								
129428	100075								
182488	92064								
246557	81297								
246557	0								
91975	129441								
92039	129527								
92836	130646								
129428	121176								
181875	113423								
245823	103174								
322684	89223								
8687	3530								
8687	0								
8687	0								
8687	0								
8687	0								
8687	0								
8687	0								
17623	24803								
39349	20413								
39349	0								
39349	0								
39349	0								
39349	0								
39349	0								
31454	44264								
39349	41682								
75699	36344								
75699	0								
75699	0								
75699	0								
75699	0								
45164	63558								
45528	64075								
75271	57446								
119146	50984								
119146	0								
119146	0								
119146	0								
58868	82852								
59302	83455								
75578	78715								
118597	72258								
171286	63903								
171286	0								
171286	0								
72699	102313								
72948	102657								
78150	101280								
118105	93355								
170616	85521								
233951	74841								
233951	0								
86530	121779								
86594	121865								
87328	122898								
118476	114629								
170061	106962								
233217	96717								
309038	83110								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
12114	17050								
28212	13521								
28212	0								
28212	0								
28212	0								
28212	0								
28212	0								
25946	36517								
28824	35311								
64255	29452								
64255	0								
64255	0								
64255	0								
64255	0								
39713	55891								
39962	56236								
63827	50640								
107274	44264								
107274	0								
107274	0								
107274	0								
53423	75185								
53793	75702								
64625	72258								
106725	65538								
158802	57360								
158802	0								
158802	0								
67255	94646								
67497	94996								
68908	95770								
106176	86640								
158253	79059								
220733	68551								
220733	0								
81022	114026								
81086	114112								
81820	115145								
107095	108172								
157576	100419								
219999	90428								
294715	76993								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
6549	9216								
16461	6634								
16461	0								
16461	0								
16461	0								
16461	0								
16461	0								
20380	28677								
20559	28936								
52140	22737								
52140	0								
52140	0								
52140	0								
52140	0								
34147	48057								
34454	48488								
51770	43920								
94732	37636								
94732	0								
94732	0								
94732	0								
47915	67432								
48221	67863								
53608	66141								
94241	58996								
145704	50898								
145704	0								
145704	0								
61746	86898								
61989	87243								
62544	88017								
93934	80092								
145155	72516								
206844	62181								
206844	0								
75578	106359								
75635	106445								
76312	107392								
95281	102399								
144543	93871								
206104	84143								
279786	70967								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
977	1377								
4098	0								
4098	0								
4098	0								
4098	0								
4098	0								
4098	0								
14872	20930								
14929	21016								
39471	16017								
39471	0								
39471	0								
39471	0								
39471	0								
28639	40304								
28882	40649								
39349	37463								
81635	31002								
81635	0								
81635	0								
81635	0								
42407	59684								
42713	60115								
43447	60890								
81086	52448								
132001	44442								
132001	0								
132001	0								
56238	79145								
56481	79490								
56972	80178								
81143	73722								
131445	66141								
192279	55977								
192279	0								
70069	98611								
70133	98697								
70739	99558								
83288	95943								
130839	87415								
191602	77940								
264123	65022								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
9300	13090								
9363	13177								
26195	9475								
26195	0								
26195	0								
26195	0								
26195	0								
23131	32556								
23316	32815								
26929	31346								
67867	24545								
67867	0								
67867	0								
67867	0								
36898	51931								
37147	52276								
37511	52792								
67376	45905								
117678	38152								
117678	0								
117678	0								
50730	71397								
50915	71656								
51406	72344								
68052	67518								
117065	59770								
177101	49865								
177101	0								
64625	90944								
64625	90944								
65238	91805								
71352	90256								
116452	81039								
176367	71828								
247783	59168								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
3734	5251								
3734	5251								
12242	2927								
12242	0								
12242	0								
12242	0								
12242	0								
17565	24717								
17744	24976								
17872	25148								
53487	1808								
53487	0								
53487	0								
53487	0								
31397	44178								
31575	44442								
31882	44872								
52996	39530								
102627	31868								
102627	0								
102627	0								
45221	63644								
45407	63903								
45834	64505								
54770	61664								
102015	53567								
161189	43748								
161189	0								
59117	83196								
59117	83196								
59665	83971								
60336	84918								
101644	74927								
160519	211260								
230767	53395								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
12057	16964								
12114	17050								
12242	17223								
38373	11799								
38373	0								
38373	0								
38373	0								
25888	36430								
26067	36689								
26252	36947								
38245	33503								
86900	25750								
86900	0								
86900	0								
39713	55891								
39841	56064								
40205	56580								
42285	56494								
86288	47455								
144606	37808								
144606	0								
53608	75443								
53608	75443								
54100	76132								
54706	76993								
86224	68896								
143930	59770								
213023	47627								
22218	12397								
22218	0								
22218	0								
22218	0								
22218	0								
22218	0								
22218	0								
26903	38193								
58070	32040								
58070	0								
58070	0								
58070	0								
58070	0								
58070	0								
42879	60859								
57712	56631								
100515	50478								
100515	0								
100515	0								
100515	0								
100515	0								
58778	83434								
60623	83232								
100017	75271								
151417	67513								
151417	0								
151417	0								
151417	0								
74678	106000								
75169	106709								
99953	99857								
150772	92499								
212461	82528								
212461	0								
212461	0								
90653	128676								
91005	129183								
102008	125648								
150134	117090								
211689	107716								
286009	95117								
286009	0								
106693	151444								
106763	151545								
107689	152857								
150134	141777								
210974	132707								
285154	120716								
374313	104389								
10078	4127								
10078	0								
10078	0								
10078	0								
10078	0								
10078	0								
10078	0								
20444	29022								
45643	23882								
45643	0								
45643	0								
45643	0								
45643	0								
45643	0								
36484	51790								
45643	48766								
87813	42522								
87813	0								
87813	0								
87813	0								
87813	0								
52389	74365								
52810	74967								
87315	67209								
138211	59654								
138211	0								
138211	0								
138211	0								
68289	96935								
68793	97644								
87673	92094								
137573	84543								
198693	74765								
198693	0								
198693	0								
84328	119708								
84622	120108								
90653	118498								
137005	109225								
197915	100060								
271386	87562								
271386	0								
100374	142481								
100451	142582								
101300	143792								
137432	134115								
197270	125147								
270531	113160								
358484	97239								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
14055	19947								
32724	15820								
32724	0								
32724	0								
32724	0								
32724	0								
32724	0								
30094	42725								
33439	41312								
74537	34461								
74537	0								
74537	0								
74537	0								
74537	0								
46070	65391								
46358	65797								
74039	59249								
124437	51790								
124437	0								
124437	0								
124437	0								
61970	87967								
62397	88569								
74965	84543								
123799	76679								
184211	67113								
184211	0								
184211	0								
78016	110734								
78297	111145								
79931	112051								
123167	101371								
183573	92499								
256048	80204								
256048	0								
93985	133411								
94062	133512								
94911	134718								
124233	126559								
182788	117490								
255199	105802								
341870	90083								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
7595	10781								
19097	7763								
19097	0								
19097	0								
19097	0								
19097	0								
19097	0								
23642	33554								
23846	33853								
60482	26601								
60482	0								
60482	0								
60482	0								
60482	0								
39611	56226								
39968	56732								
60055	51384								
109891	44031								
109891	0								
109891	0								
109891	0								
55581	78897								
55938	79398								
62187	77383								
109317	69027								
169014	59553								
169014	0								
169014	0								
71627	101670								
71907	102075								
72552	102982								
108965	93709								
168382	84842								
239938	72749								
239938	0								
87673	124443								
87737	124539								
88522	125648								
110523	119809								
167667	109828								
239083	98449								
324554	83029								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
1130	1610								
4755	0								
4755	0								
4755	0								
4755	0								
4755	0								
4755	0								
17252	24490								
17316	24591								
45783	18742								
45783	0								
45783	0								
45783	0								
45783	0								
33222	47156								
33503	47561								
45643	43834								
94694	36273								
94694	0								
94694	0								
94694	0								
49191	69833								
49549	70334								
50398	71240								
94062	61366								
153121	51997								
153121	0								
153121	0								
65238	92600								
65518	93000								
66086	93811								
94126	86255								
152476	77383								
223043	65493								
223043	0								
81277	115373								
81354	115474								
82056	116482								
96615	112254								
151774	102278								
222258	91187								
306382	76076								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
10787	15314								
10863	15415								
30388	11085								
30388	0								
30388	0								
30388	0								
30388	0								
26833	38091								
27043	38395								
31237	36673								
78724	28718								
78724	0								
78724	0								
78724	0								
42802	60758								
43090	61163								
43511	61766								
78156	53709								
136507	44639								
136507	0								
136507	0								
58848	83536								
59059	83840								
59634	84645								
78941	78998								
135798	69934								
205440	58342								
205440	0								
74965	106405								
74965	106405								
75673	107413								
82771	105600								
135083	94818								
204585	84037								
287426	69225								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
4334	6143								
4334	6143								
14202	3423								
14202	0								
14202	0								
14202	0								
14202	0								
20374	28921								
20584	29219								
20731	29422								
62046	2117								
62046	0								
62046	0								
62046	0								
36420	51688								
36630	51997								
36981	52498								
61472	46250								
119050	37286								
119050	0								
119050	0								
52459	74466								
52670	74765								
53168	75469								
63533	72147								
118335	62672								
186981	51187								
186981	0								
68576	97340								
68576	97340								
69214	98247								
69986	99356								
117908	87663								
186203	247174								
267690	62470								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
0	0								
13984	19851								
14055	19947								
14202	20150								
44513	13804								
44513	0								
44513	0								
44513	0								
30031	42624								
30235	42928								
30452	43226								
44366	39200								
100802	30126								
100802	0								
100802	0								
46070	65391								
46217	65594								
46638	66197								
49051	66100								
100094	55522								
167744	44234								
167744	0								
62187	88271								
62187	88271								
62755	89076								
63457	90083								
100017	80609								
166959	69934								
247106	55724								
23942	13349								
23942	0								
23942	0								
23942	0								
23942	0								
23942	0								
23942	0								
28997	41130								
62576	34506								
62576	0								
62576	0								
62576	0								
62576	0								
62576	0								
46204	65543								
62193	60986								
108314	54362								
108314	0								
108314	0								
108314	0								
108314	0								
63342	89851								
65327	89633								
107778	81059								
163167	72709								
163167	0								
163167	0								
163167	0								
80473	114158								
81003	114917								
107708	107539								
162472	99614								
228947	88878								
228947	0								
228947	0								
97687	138576								
98064	139118								
109929	135315								
161789	126094								
228111	116001								
308195	102435								
308195	0								
114972	163096								
115048	163203								
116044	164615								
161789	152685								
227345	142911								
307282	129998								
403355	112421								
10857	4446								
10857	0								
10857	0								
10857	0								
10857	0								
10857	0								
10857	0								
22027	31250								
49185	25720								
49185	0								
49185	0								
49185	0								
49185	0								
49185	0								
39317	55775								
49185	52519								
94624	45794								
94624	0								
94624	0								
94624	0								
94624	0								
56455	80082								
